,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
160,0.05,0,0.032258064516129004,0.4030795961795092,0.2626507168326049,0.5996134197639282,122.85643041636551,86.26214859463991,168.53013994927733
161,0.1,0,0.09677419354838712,0.34143548142217856,0.2224827919785923,0.5079128256175008,104.06764535494135,73.06983164884802,142.75634394081948
162,0.2,0,0.22580645161290325,0.22548614732354375,0.1469290402979763,0.33542883635779586,68.72692994406042,48.25577809151631,94.27719072174662
163,0.3,0,0.29032258064516125,0.18473828328387026,0.12037732247137736,0.27481310106261814,56.30720646895746,39.535420286208,77.2402498933599
164,0.4,0,0.3978494623655914,0.16702303898378273,0.10883389120275384,0.24846024590098326,50.90769803615317,35.74422110200534,69.83339370558161
165,0.5,0,0.4838709677419355,0.15321053221969255,0.09983352294489775,0.2279130276968644,46.697722407959134,32.78823791098866,64.05829687590786
166,0.6,0,0.5376344086021505,0.14082780769225506,0.09176481516534615,0.20949272592454427,42.92353649359038,30.138239168019286,58.881001082863015
167,0.7,0,0.6236559139784946,0.12788229113331362,0.08332938644059348,0.19023522559932182,38.977814682310196,27.367798581032925,53.46839836599793
168,0.8,0,0.7634408602150538,0.09710600782848473,0.06327525086024341,0.1444530211539904,29.597373836006025,20.78143611368153,40.60063879284519
169,0.9,0,0.8602150537634409,0.06318075468826062,0.041169214880096186,0.09398647001973859,19.25714440915266,13.52116976621425,26.41627492593685
170,0.05,0,0.06451612903225812,0.37237336862490167,0.25536271713992875,0.5504027216379331,109.56051130270099,68.47358839665343,145.4838456226055
171,0.1,0,0.11827956989247312,0.3010271857213829,0.20643560081288181,0.4449463798120197,88.56888049067194,55.35415082825692,117.60935745061869
172,0.2,0,0.19354838709677424,0.24126572585834716,0.16545294722723797,0.3566133438617378,70.98573236445496,44.36496108099908,94.26094498760666
173,0.3,0,0.30107526881720426,0.1994645271105101,0.1367869131030135,0.2948272563026313,58.686891755119866,36.67838003435789,77.92948936303412
174,0.4,0,0.3978494623655914,0.18248054806248926,0.12513979920341817,0.2697233442618947,53.68982809472175,33.55529420529844,71.29395955862212
175,0.5,0,0.4838709677419355,0.1640979580858717,0.11253355901542327,0.2425521542510527,48.281262051603704,30.17502588919528,64.11200158945321
176,0.6,0,0.5376344086021505,0.15568906854126296,0.10676698959030452,0.23012302778479476,45.807180080066985,28.62876374999687,60.82670330702501
177,0.7,0,0.7204301075268817,0.13469999281337733,0.09237329804377602,0.19909920766588096,39.63172806799072,24.769203820873297,52.62640836049567
178,0.8,0,0.8602150537634409,0.10231144064944644,0.07016218043525267,0.15122589350603582,30.102297033385923,18.813459998949952,39.97241234472925
