,significance,output,reg_mean_errors,reg_median_size,reg_q1_size,reg_q3_size,reg_median_size_rel,reg_q1_size_rel,reg_q3_size_rel
181,0.1,0,0.08602150537634412,0.369382555129802,0.2477170308587534,0.4753803514066094,97.13163364499925,61.000581994084236,122.52427462630912
182,0.2,0,0.22580645161290325,0.2424309609324558,0.16258016789482432,0.31199880394842894,63.74885590691118,40.03553904993756,80.41440296164038
183,0.3,0,0.33333333333333337,0.21650929788309076,0.14519646280010656,0.27863867603139536,56.932579816408534,35.754783203982235,71.81618163763932
184,0.4,0,0.4086021505376344,0.19839174869964077,0.1330463884995361,0.2553221258103693,52.16844809065954,32.76281450067265,65.80658659618256
185,0.5,0,0.4623655913978495,0.17879900961293843,0.11990701554987795,0.23010706607702158,47.0164052325368,29.527229954111977,59.30767073997174
186,0.6,0,0.5268817204301075,0.16645608216302024,0.11162954467980854,0.2142222195756308,43.770749230317186,27.488893959356638,55.21351899521767
187,0.7,0,0.6451612903225806,0.14881461299095572,0.09979874134976396,0.19151836500026279,39.13180595380437,24.575546071694575,49.3618397980503
188,0.8,0,0.7311827956989247,0.12217141940402582,0.08193116012186863,0.1572296565757452,32.125798543115806,20.175635213931777,40.524286636342964
189,0.9,0,0.8602150537634409,0.07964111894521425,0.05340929409198725,0.10249488662854556,20.942169252540964,13.152095405834713,26.41697663757024
190,0.05,0,0.032258064516129004,0.4403386303920821,0.3378833848309328,0.6040140215614233,110.52082549627191,81.8011895185321,167.74191470597586
191,0.1,0,0.053763440860215006,0.37921321853816536,0.29098025248936116,0.5201680828105849,95.17892607927277,70.44599364346567,144.45689514628447
192,0.2,0,0.12903225806451613,0.30361482323807376,0.23297162020325518,0.4164695026334605,76.2044449002764,56.402168654199194,115.65855972646158
193,0.3,0,0.24731182795698925,0.23273515049110716,0.17858378754335566,0.31924361049510236,58.41431838803929,43.23493520428925,88.65776715524738
194,0.4,0,0.3548387096774194,0.20023275038399513,0.15364384313388652,0.2746599559072349,50.25652381242003,37.19700256003847,76.27635328371817
195,0.5,0,0.4516129032258065,0.18599297836010667,0.14271729243274062,0.25512721139511196,46.682475908520374,34.55169685749403,70.85187662098072
196,0.6,0,0.5806451612903225,0.16587921944088974,0.12728347746345875,0.22753709875226796,41.63411293022458,30.81518751736205,63.1897725034299
197,0.7,0,0.6881720430107527,0.1537157899171332,0.11795015884233317,0.21085248042550114,38.581207327474466,28.55560151923563,58.55625453138779
198,0.8,0,0.8172043010752688,0.13126381026830636,0.10072216575631654,0.18005502232461185,32.94597309284834,24.38472366397095,50.00343223669063
199,0.9,0,0.8709677419354839,0.0934628900624705,0.0717165278510089,0.12820336940031754,23.458300158162302,17.36249117217437,35.60360833904894
200,0.05,0,0.06451612903225812,0.4727843689788937,0.32351888237071347,0.642462239783413,119.57243876997758,85.13914110368268,178.32153397531158
201,0.1,0,0.10752688172043012,0.3643389336900134,0.24931138245137852,0.49509675602078984,92.14537894782411,65.61025685344542,137.41883574292393
202,0.2,0,0.27956989247311825,0.26717431572415357,0.18282316779617774,0.3630606689968706,67.57136361516045,48.11282533482839,100.77095806198741
